epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
826,1595.91,1.07837,7.42074,1.26395,0.77213,1.26952,1,1,0.995,0.84141,0.9,0.9,0.89912,0.34664,0.90558,4.54836,0.22689,0.43107,1.01741,0.000911,0.000911,0.000911
827,1597.9,1.08261,7.44512,1.47045,0.76076,1.30237,1,1,0.995,0.84767,0.85,0.85,0.83439,0.32233,0.87301,4.68784,0.21271,0.42113,1.00087,0.00090968,0.00090968,0.00090968
828,1599.96,0.87641,5.77086,1.22602,0.72537,1.25462,1,1,0.995,0.85224,0.9,0.9,0.88373,0.31894,0.81779,4.72923,0.21019,0.41963,0.97349,0.00090836,0.00090836,0.00090836
829,1601.99,0.6551,6.79026,1.49483,0.59068,1.1551,1,1,0.995,0.85224,0.9,0.9,0.88373,0.31894,0.81779,4.72923,0.21019,0.41963,0.97349,0.00090704,0.00090704,0.00090704
830,1604.43,0.78875,5.04672,1.08123,0.7094,1.24249,1,1,0.995,0.85478,0.9,0.9,0.88373,0.32211,0.79779,4.74622,0.2128,0.42221,0.95497,0.00090572,0.00090572,0.00090572
831,1606.72,0.99236,6.1266,1.44565,0.70216,1.35037,1,1,0.995,0.8446,0.95,0.95,0.961,0.32014,0.80356,4.7215,0.21084,0.4139,0.95692,0.0009044,0.0009044,0.0009044
832,1608.94,1.08225,6.37041,1.27563,0.76167,1.32029,1,1,0.995,0.84023,0.95,0.95,0.9635,0.33879,0.80153,4.6289,0.2056,0.41228,0.95682,0.00090308,0.00090308,0.00090308
833,1611.46,0.89743,5.26109,1.3096,0.63309,1.26026,1,1,0.995,0.84023,0.95,0.95,0.9635,0.33879,0.80153,4.6289,0.2056,0.41228,0.95682,0.00090176,0.00090176,0.00090176
834,1614.22,0.73372,7.18424,1.74882,0.781,1.24976,1,1,0.995,0.84061,0.95,0.95,0.966,0.36577,0.7992,4.53877,0.2083,0.40949,0.9586,0.00090044,0.00090044,0.00090044
835,1616.67,0.85761,5.8337,1.37573,0.59619,1.21304,1,1,0.995,0.8385,0.95,0.95,0.966,0.37113,0.7997,4.51756,0.20651,0.41023,0.96361,0.00089912,0.00089912,0.00089912
836,1618.95,1.05,7.03099,1.30026,0.78679,1.31287,1,1,0.995,0.82906,0.95,0.95,0.966,0.3671,0.82802,4.55008,0.20418,0.40465,0.98256,0.0008978,0.0008978,0.0008978
837,1621.13,0.87433,6.50401,1.31577,0.63064,1.22512,1,1,0.995,0.82906,0.95,0.95,0.966,0.3671,0.82802,4.55008,0.20418,0.40465,0.98256,0.00089648,0.00089648,0.00089648
838,1623.53,0.96408,6.33499,1.29039,0.67882,1.25032,1,1,0.995,0.82735,0.95,0.95,0.966,0.37325,0.84223,4.54365,0.20836,0.41577,0.98793,0.00089516,0.00089516,0.00089516
839,1626.06,0.67993,5.46633,1.06563,0.50891,1.2039,1,1,0.995,0.83216,0.95,0.95,0.966,0.39106,0.83163,4.49115,0.21174,0.40785,0.983,0.00089384,0.00089384,0.00089384
840,1627.9,0.89419,5.2416,1.2024,0.67978,1.24788,1,1,0.995,0.82986,0.95,0.95,0.966,0.39801,0.81489,4.40919,0.21589,0.40496,0.97603,0.00089252,0.00089252,0.00089252
841,1630.22,0.95977,6.29964,1.2666,0.69126,1.24556,1,1,0.995,0.82986,0.95,0.95,0.966,0.39801,0.81489,4.40919,0.21589,0.40496,0.97603,0.0008912,0.0008912,0.0008912
842,1632.36,0.90375,7.40954,1.35162,0.65336,1.26579,1,1,0.995,0.84166,0.95,0.95,0.966,0.40513,0.79895,4.40484,0.22137,0.41266,0.96684,0.00088988,0.00088988,0.00088988
843,1634.58,0.89941,5.91206,1.26622,0.65412,1.23882,1,1,0.995,0.84946,0.95,0.95,0.966,0.41625,0.76913,4.42438,0.22695,0.41053,0.95296,0.00088856,0.00088856,0.00088856
844,1636.67,0.9157,5.52427,1.12111,0.71006,1.2657,1,1,0.995,0.85669,0.95,0.95,0.966,0.41158,0.76744,4.40088,0.23278,0.40907,0.94142,0.00088724,0.00088724,0.00088724
845,1638.61,0.92418,5.65774,1.33677,0.70796,1.25703,1,1,0.995,0.85669,0.95,0.95,0.966,0.41158,0.76744,4.40088,0.23278,0.40907,0.94142,0.00088592,0.00088592,0.00088592
846,1640.65,0.82493,6.95491,1.38472,0.6353,1.22188,1,1,0.995,0.85277,1,1,0.995,0.41646,0.79463,4.38684,0.23059,0.39994,0.94534,0.0008846,0.0008846,0.0008846
847,1642.77,1.1049,5.62627,1.11998,0.76067,1.28119,1,1,0.995,0.84912,1,1,0.995,0.41847,0.81721,4.32947,0.22663,0.38903,0.95331,0.00088328,0.00088328,0.00088328
848,1644.93,1.11925,5.23511,1.26253,0.76545,1.34953,1,1,0.995,0.84345,1,1,0.995,0.41153,0.82862,4.31587,0.22339,0.38306,0.96187,0.00088196,0.00088196,0.00088196
849,1647.25,0.73247,5.85269,1.11941,0.61632,1.20711,1,1,0.995,0.84345,1,1,0.995,0.41153,0.82862,4.31587,0.22339,0.38306,0.96187,0.00088064,0.00088064,0.00088064
850,1649.34,0.88208,4.39363,1.00287,0.63036,1.19502,1,1,0.995,0.83234,1,1,0.995,0.42502,0.84614,4.30047,0.22022,0.39545,0.97589,0.00087932,0.00087932,0.00087932
851,1651.69,1.0396,5.97218,1.51404,0.80972,1.2835,1,1,0.995,0.8172,0.95,0.95,0.966,0.42161,0.8625,4.29528,0.21429,0.3977,0.99248,0.000878,0.000878,0.000878
852,1654.04,0.79508,5.88412,1.13137,0.64877,1.24182,1,1,0.995,0.80409,0.9,0.9,0.91075,0.37125,0.86765,4.33048,0.20094,0.40322,1.0084,0.00087668,0.00087668,0.00087668
853,1656.22,0.80886,5.9324,1.35048,0.60561,1.20739,1,1,0.995,0.80409,0.9,0.9,0.91075,0.37125,0.86765,4.33048,0.20094,0.40322,1.0084,0.00087536,0.00087536,0.00087536
854,1658.48,0.88703,4.60138,1.12252,0.6148,1.29782,1,1,0.995,0.82391,0.85,0.85,0.86342,0.40221,0.88966,4.36807,0.19405,0.40838,1.02225,0.00087404,0.00087404,0.00087404
855,1661.11,0.83939,5.89496,1.11125,0.54474,1.30612,1,1,0.995,0.80555,0.9,0.9,0.91075,0.41903,0.90767,4.43141,0.19336,0.44592,1.02969,0.00087272,0.00087272,0.00087272
856,1663.28,0.87817,7.21708,1.32266,0.69521,1.21902,1,1,0.995,0.80757,0.9,0.9,0.90783,0.41904,0.92624,4.59346,0.19912,0.44747,1.05027,0.0008714,0.0008714,0.0008714
857,1665.62,0.71761,6.00309,1.40422,0.68292,1.20587,1,1,0.995,0.80757,0.9,0.9,0.90783,0.41904,0.92624,4.59346,0.19912,0.44747,1.05027,0.00087008,0.00087008,0.00087008
858,1667.83,0.72634,6.36453,1.2134,0.54192,1.13166,1,1,0.995,0.83184,0.9,0.9,0.89783,0.36381,0.9445,4.71364,0.20821,0.42453,1.06668,0.00086876,0.00086876,0.00086876
859,1669.63,0.57143,5.91831,1.28321,0.54706,1.09597,1,1,0.995,0.83391,0.95,0.95,0.966,0.33912,0.96869,4.83567,0.21154,0.44147,1.08235,0.00086744,0.00086744,0.00086744
860,1671.77,0.7533,6.06407,1.27062,0.6164,1.18009,1,1,0.995,0.82282,0.95,0.95,0.966,0.31729,0.98361,4.87881,0.21838,0.45566,1.09257,0.00086612,0.00086612,0.00086612
861,1674.04,0.81944,5.40384,1.36593,0.56696,1.23528,1,1,0.995,0.82282,0.95,0.95,0.966,0.31729,0.98361,4.87881,0.21838,0.45566,1.09257,0.0008648,0.0008648,0.0008648
862,1676.28,0.82165,6.41084,1.19971,0.60075,1.26684,1,1,0.995,0.81983,0.95,0.95,0.966,0.32315,0.99623,4.82415,0.22265,0.45869,1.09185,0.00086348,0.00086348,0.00086348
863,1678.11,0.9278,6.0955,1.16415,0.77375,1.26768,1,1,0.995,0.81336,0.95,0.95,0.9635,0.34624,1.00811,4.73799,0.22906,0.46637,1.08266,0.00086216,0.00086216,0.00086216
864,1681,0.73675,6.07048,1.4749,0.56698,1.20987,1,1,0.995,0.81305,0.95,0.95,0.9635,0.35368,1.02877,4.67922,0.2337,0.45695,1.0791,0.00086084,0.00086084,0.00086084
865,1683.38,0.78038,5.82127,1.27788,0.55482,1.20409,1,1,0.995,0.81305,0.95,0.95,0.9635,0.35368,1.02877,4.67922,0.2337,0.45695,1.0791,0.00085952,0.00085952,0.00085952
866,1685.52,0.7232,5.15229,1.05511,0.56101,1.12966,1,1,0.995,0.80206,0.95,0.95,0.9635,0.36399,1.07148,4.67469,0.23818,0.45936,1.09872,0.0008582,0.0008582,0.0008582
867,1687.61,0.97735,5.30429,1.16349,0.68331,1.2876,1,1,0.995,0.78855,0.95,0.95,0.966,0.35206,1.04081,4.66426,0.23829,0.45696,1.0869,0.00085688,0.00085688,0.00085688
868,1690,1.0062,6.61095,1.43004,0.76076,1.33661,1,1,0.995,0.80096,0.95,0.95,0.9685,0.3468,1.03592,4.66286,0.23625,0.45489,1.08939,0.00085556,0.00085556,0.00085556
869,1692.05,0.83956,4.57835,1.38774,0.63682,1.25008,1,1,0.995,0.80096,0.95,0.95,0.9685,0.3468,1.03592,4.66286,0.23625,0.45489,1.08939,0.00085424,0.00085424,0.00085424
870,1694.38,1.17898,6.02367,1.2879,0.83165,1.50721,1,1,0.995,0.78964,1,1,0.995,0.33315,1.03421,4.63896,0.23288,0.46284,1.0903,0.00085292,0.00085292,0.00085292
871,1696.45,1.16001,4.94467,1.32555,0.69734,1.27576,1,1,0.995,0.80951,1,1,0.995,0.34277,1.0191,4.57833,0.23093,0.44612,1.07724,0.0008516,0.0008516,0.0008516
872,1698.6,0.80611,7.00479,1.28621,0.59403,1.21738,1,1,0.995,0.81722,1,1,0.995,0.35901,0.96944,4.52258,0.23146,0.44434,1.04559,0.00085028,0.00085028,0.00085028
873,1701.08,0.83945,5.80155,1.12777,0.61774,1.24739,1,1,0.995,0.81722,1,1,0.995,0.35901,0.96944,4.52258,0.23146,0.44434,1.04559,0.00084896,0.00084896,0.00084896
874,1703.12,0.93328,6.39022,1.35381,0.6599,1.22726,1,1,0.995,0.82572,1,1,0.995,0.37379,0.92103,4.40673,0.22782,0.46733,1.01994,0.00084764,0.00084764,0.00084764
875,1705.26,0.97647,5.35691,1.22081,0.68857,1.33895,1,1,0.995,0.81919,1,1,0.995,0.39125,0.89639,4.38411,0.22522,0.44997,1.00473,0.00084632,0.00084632,0.00084632
876,1707.22,0.76345,6.00184,1.29333,0.65169,1.18079,1,1,0.995,0.81769,0.95,0.95,0.9635,0.39766,0.88022,4.42814,0.22965,0.4341,0.99718,0.000845,0.000845,0.000845
877,1709.08,1.02206,5.91087,1.29791,0.76695,1.2662,1,1,0.995,0.81769,0.95,0.95,0.9635,0.39766,0.88022,4.42814,0.22965,0.4341,0.99718,0.00084368,0.00084368,0.00084368
878,1711.6,0.90931,6.14442,1.0183,0.71386,1.25218,1,1,0.995,0.82307,0.95,0.95,0.9635,0.39337,0.88843,4.50631,0.22736,0.43326,1.00659,0.00084236,0.00084236,0.00084236
879,1714.02,0.79735,5.71219,1.07145,0.6811,1.29918,1,1,0.995,0.81509,0.95,0.95,0.9635,0.39127,0.88699,4.54012,0.23509,0.45569,1.01234,0.00084104,0.00084104,0.00084104
880,1716.7,0.94526,5.5938,1.21103,0.71583,1.33568,1,1,0.995,0.82019,0.95,0.95,0.9635,0.34485,0.94514,4.54303,0.24363,0.45883,1.04205,0.00083972,0.00083972,0.00083972
881,1719.02,0.91551,5.10577,1.13276,0.60799,1.26495,1,1,0.995,0.82019,0.95,0.95,0.9635,0.34485,0.94514,4.54303,0.24363,0.45883,1.04205,0.0008384,0.0008384,0.0008384
882,1721.27,0.75126,5.85308,1.44833,0.53319,1.17053,1,1,0.995,0.80745,1,1,0.995,0.38796,0.97641,4.51049,0.2525,0.44639,1.05894,0.00083708,0.00083708,0.00083708
883,1723.98,0.83453,6.29075,1.36303,0.57989,1.2607,1,1,0.995,0.81953,1,1,0.995,0.39644,1.00294,4.51033,0.25768,0.45021,1.07479,0.00083576,0.00083576,0.00083576
884,1726.33,0.67278,6.38037,1.24829,0.49986,1.18169,1,1,0.995,0.81813,0.95,0.95,0.9635,0.39535,0.99642,4.45367,0.26326,0.45376,1.07665,0.00083444,0.00083444,0.00083444
885,1728.52,0.79518,5.12034,1.0582,0.63945,1.24553,1,1,0.995,0.81813,0.95,0.95,0.9635,0.39535,0.99642,4.45367,0.26326,0.45376,1.07665,0.00083312,0.00083312,0.00083312
886,1730.9,0.89863,4.72897,1.05934,0.55901,1.24928,1,1,0.995,0.81645,0.95,0.95,0.961,0.40136,0.99182,4.41087,0.26546,0.46412,1.07724,0.0008318,0.0008318,0.0008318
887,1732.9,0.53578,5.7868,1.25532,0.53441,1.1608,1,1,0.995,0.80396,0.95,0.95,0.961,0.4196,1.00505,4.38297,0.26903,0.4618,1.0774,0.00083048,0.00083048,0.00083048
888,1734.92,1.01841,6.73099,1.43936,0.86201,1.32698,1,1,0.995,0.81596,0.95,0.95,0.966,0.41695,1.05403,4.46031,0.26911,0.45918,1.09632,0.00082916,0.00082916,0.00082916
889,1737.18,0.72143,5.35731,1.10409,0.58815,1.14525,1,1,0.995,0.81596,0.95,0.95,0.966,0.41695,1.05403,4.46031,0.26911,0.45918,1.09632,0.00082784,0.00082784,0.00082784
890,1739.52,0.97322,6.23945,1.24612,0.67818,1.29766,1,1,0.995,0.81214,0.95,0.95,0.9635,0.4236,1.04699,4.43981,0.26596,0.45687,1.0865,0.00082652,0.00082652,0.00082652
891,1741.64,0.61497,6.19737,1.31564,0.60241,1.17649,1,1,0.995,0.82507,0.95,0.95,0.961,0.39654,1.06347,4.50521,0.26819,0.45075,1.09849,0.0008252,0.0008252,0.0008252
892,1744.52,0.86304,6.51027,1.2739,0.69318,1.29293,1,1,0.995,0.81813,0.95,0.95,0.961,0.39312,1.09138,4.51759,0.25743,0.46346,1.12085,0.00082388,0.00082388,0.00082388
893,1747.28,0.95845,5.6695,1.20018,0.73442,1.30086,1,1,0.995,0.81813,0.95,0.95,0.961,0.39312,1.09138,4.51759,0.25743,0.46346,1.12085,0.00082256,0.00082256,0.00082256
894,1749.93,1.02075,6.77336,1.31494,0.71743,1.32699,1,1,0.995,0.79686,0.9,0.9,0.88379,0.36965,1.14448,4.56597,0.24376,0.48056,1.15259,0.00082124,0.00082124,0.00082124
895,1752.1,1.29741,5.73765,1.24233,0.95884,1.41041,1,1,0.995,0.80208,0.9,0.9,0.8945,0.36604,1.20137,4.64021,0.22486,0.49116,1.19047,0.00081992,0.00081992,0.00081992
896,1754.04,0.87502,6.52699,1.12225,0.61184,1.21733,1,1,0.995,0.79926,0.9,0.9,0.9045,0.36227,1.24224,4.68776,0.20346,0.52939,1.21949,0.0008186,0.0008186,0.0008186
897,1755.85,1.07249,6.68556,1.14905,0.78977,1.34805,1,1,0.995,0.79926,0.9,0.9,0.9045,0.36227,1.24224,4.68776,0.20346,0.52939,1.21949,0.00081728,0.00081728,0.00081728
898,1758.07,0.6945,5.57738,1.07435,0.64479,1.20759,1,1,0.995,0.80427,0.85,0.85,0.85717,0.32356,1.25866,4.73503,0.19341,0.53074,1.22805,0.00081596,0.00081596,0.00081596
899,1760.45,0.79924,6.36684,1.12519,0.58433,1.20581,1,1,0.995,0.80606,0.9,0.9,0.90762,0.3363,1.22995,4.69762,0.18838,0.52291,1.2029,0.00081464,0.00081464,0.00081464
900,1762.71,0.95678,5.40586,1.02726,0.65329,1.31379,1,1,0.995,0.80652,0.9,0.9,0.90061,0.37167,1.16972,4.62504,0.18274,0.51129,1.1614,0.00081332,0.00081332,0.00081332
901,1764.72,0.79986,6.31402,1.07557,0.62828,1.23046,1,1,0.995,0.80652,0.9,0.9,0.90061,0.37167,1.16972,4.62504,0.18274,0.51129,1.1614,0.000812,0.000812,0.000812
902,1766.79,1.07204,5.75557,0.88307,0.82499,1.24424,1,1,0.995,0.81638,0.95,0.95,0.971,0.42731,1.10938,4.53942,0.18266,0.50172,1.12109,0.00081068,0.00081068,0.00081068
903,1768.94,1.09203,5.96673,1.22653,0.81242,1.24224,1,1,0.995,0.80382,0.95,0.95,0.971,0.40616,1.04635,4.47052,0.17732,0.49087,1.08105,0.00080936,0.00080936,0.00080936
904,1771.47,0.93818,6.21204,1.28875,0.6311,1.3129,1,1,0.995,0.80547,0.95,0.95,0.971,0.4158,1.00659,4.43405,0.16837,0.48232,1.05601,0.00080804,0.00080804,0.00080804
905,1773.38,0.9419,4.49484,1.03513,0.84102,1.29545,1,1,0.995,0.80547,0.95,0.95,0.971,0.4158,1.00659,4.43405,0.16837,0.48232,1.05601,0.00080672,0.00080672,0.00080672
906,1776.45,0.72463,4.53142,1.03825,0.5103,1.17756,1,1,0.995,0.80728,0.95,0.95,0.971,0.43544,1.00355,4.402,0.15919,0.49586,1.05433,0.0008054,0.0008054,0.0008054
907,1778.33,0.9729,5.20537,1.22168,0.71154,1.26206,1,1,0.995,0.79446,0.95,0.95,0.9735,0.43711,0.99448,4.35006,0.15646,0.50412,1.05081,0.00080408,0.00080408,0.00080408
908,1780.57,0.6954,6.55049,1.24173,0.54447,1.16029,1,1,0.995,0.79136,0.95,0.95,0.9735,0.43483,1.0024,4.35543,0.15406,0.53585,1.05878,0.00080276,0.00080276,0.00080276
909,1782.67,0.62503,6.43869,1.32439,0.47228,1.13842,1,1,0.995,0.79136,0.95,0.95,0.9735,0.43483,1.0024,4.35543,0.15406,0.53585,1.05878,0.00080144,0.00080144,0.00080144
910,1785.05,0.75847,5.92364,1.09312,0.57642,1.21323,1,1,0.995,0.78992,0.9,0.9,0.93661,0.42137,1.01188,4.3856,0.155,0.52688,1.06136,0.00080012,0.00080012,0.00080012
911,1787.51,0.75818,4.54516,1.02702,0.57158,1.18216,1,1,0.995,0.78173,0.95,0.95,0.9735,0.41492,0.98093,4.38645,0.15652,0.53346,1.04296,0.0007988,0.0007988,0.0007988
912,1789.88,0.60043,5.06893,0.83852,0.43405,1.19228,1,1,0.995,0.8067,0.95,0.95,0.9735,0.45338,0.87684,4.38782,0.16719,0.52186,0.98941,0.00079748,0.00079748,0.00079748
913,1791.8,0.80224,4.99403,1.14411,0.5699,1.16933,1,1,0.995,0.8067,0.95,0.95,0.9735,0.45338,0.87684,4.38782,0.16719,0.52186,0.98941,0.00079616,0.00079616,0.00079616
914,1793.72,1.14736,5.68366,1.09666,0.82186,1.34234,1,1,0.995,0.81271,0.95,0.95,0.9735,0.42142,0.8521,4.35628,0.16368,0.49154,0.97797,0.00079484,0.00079484,0.00079484
915,1796.14,0.67499,5.53993,1.07957,0.5308,1.19049,1,1,0.995,0.81662,0.95,0.95,0.9735,0.43278,0.84099,4.32399,0.17248,0.4718,0.97282,0.00079352,0.00079352,0.00079352
916,1798.24,0.76254,5.86609,1.1894,0.55366,1.22426,1,1,0.995,0.8246,0.95,0.95,0.9735,0.45084,0.84962,4.3109,0.17797,0.44254,0.97871,0.0007922,0.0007922,0.0007922
917,1800.89,0.62136,5.65513,1.1373,0.46671,1.17551,1,1,0.995,0.8246,0.95,0.95,0.9735,0.45084,0.84962,4.3109,0.17797,0.44254,0.97871,0.00079088,0.00079088,0.00079088
918,1803.32,0.80611,6.60549,1.32276,0.59491,1.16634,1,1,0.995,0.81786,0.95,0.95,0.9735,0.46738,0.85951,4.28858,0.18018,0.42773,0.98285,0.00078956,0.00078956,0.00078956
919,1805.51,1.01123,5.47869,1.41855,0.75536,1.33946,1,1,0.995,0.80956,0.95,0.95,0.9735,0.44269,0.8852,4.30787,0.17992,0.42611,0.99796,0.00078824,0.00078824,0.00078824
920,1808.03,0.93895,5.16668,1.33973,0.787,1.31721,1,1,0.995,0.81447,0.95,0.95,0.9735,0.45631,0.90649,4.36165,0.17825,0.44213,1.01084,0.00078692,0.00078692,0.00078692
921,1810.03,0.94683,6.59397,1.37534,0.65992,1.27408,1,1,0.995,0.81447,0.95,0.95,0.9735,0.45631,0.90649,4.36165,0.17825,0.44213,1.01084,0.0007856,0.0007856,0.0007856
922,1812.32,0.95415,4.54044,1.10829,0.7292,1.28609,1,1,0.995,0.82656,0.95,0.95,0.9735,0.43846,0.91776,4.44622,0.17986,0.43737,1.01675,0.00078428,0.00078428,0.00078428
923,1814.64,0.86633,4.17426,1.21965,0.62449,1.26051,1,1,0.995,0.82628,0.95,0.95,0.9735,0.44394,0.94361,4.51499,0.19012,0.42441,1.03445,0.00078296,0.00078296,0.00078296
924,1816.87,0.78667,6.95487,1.36517,0.65249,1.19569,1,1,0.995,0.82789,0.95,0.95,0.9735,0.44199,0.96401,4.54092,0.20171,0.43775,1.04728,0.00078164,0.00078164,0.00078164
925,1818.97,0.70306,4.59044,0.9381,0.62867,1.17566,1,1,0.995,0.82789,0.95,0.95,0.9735,0.44199,0.96401,4.54092,0.20171,0.43775,1.04728,0.00078032,0.00078032,0.00078032
926,1821.49,0.76439,4.76444,1.11233,0.59621,1.20927,1,1,0.995,0.81862,0.95,0.95,0.9735,0.42827,0.97987,4.54115,0.21729,0.44485,1.05526,0.000779,0.000779,0.000779
927,1823.79,0.63356,5.48045,1.24201,0.53245,1.16096,1,1,0.995,0.80962,0.95,0.95,0.966,0.42805,0.96991,4.48023,0.23607,0.44875,1.05212,0.00077768,0.00077768,0.00077768
928,1825.9,0.99514,6.10369,1.45997,0.84656,1.32637,1,1,0.995,0.79515,0.95,0.95,0.9635,0.44779,0.98234,4.42566,0.24991,0.45614,1.05527,0.00077636,0.00077636,0.00077636
929,1828.03,0.9042,5.60445,1.11308,0.72058,1.24767,1,1,0.995,0.79515,0.95,0.95,0.9635,0.44779,0.98234,4.42566,0.24991,0.45614,1.05527,0.00077504,0.00077504,0.00077504
930,1830.36,0.85541,4.72967,1.26038,0.59376,1.21982,1,1,0.995,0.80231,0.95,0.95,0.9535,0.44066,0.94739,4.34027,0.26225,0.45084,1.03218,0.00077372,0.00077372,0.00077372
931,1832.21,0.9249,6.63963,1.37768,0.7109,1.21277,1,1,0.995,0.82615,0.95,0.95,0.946,0.4247,0.88465,4.24155,0.27039,0.45355,0.99515,0.0007724,0.0007724,0.0007724
932,1834.52,0.93853,5.31278,1.34242,0.61311,1.23386,1,1,0.995,0.8296,0.95,0.95,0.9385,0.4595,0.83811,4.15444,0.28208,0.42772,0.97149,0.00077108,0.00077108,0.00077108
933,1836.8,0.99457,4.96227,1.2822,0.75387,1.28962,1,1,0.995,0.8296,0.95,0.95,0.9385,0.4595,0.83811,4.15444,0.28208,0.42772,0.97149,0.00076976,0.00076976,0.00076976
934,1838.96,0.75693,5.26808,1.14863,0.53801,1.15424,1,1,0.995,0.82991,0.95,0.95,0.936,0.47461,0.79971,4.14529,0.28415,0.39405,0.95623,0.00076844,0.00076844,0.00076844
935,1840.93,0.81806,6.5671,1.40823,0.65603,1.19354,1,1,0.995,0.82768,0.95,0.95,0.9335,0.4582,0.78379,4.21565,0.28604,0.38595,0.95,0.00076712,0.00076712,0.00076712
936,1843.19,0.65438,4.56394,1.03277,0.568,1.11966,1,1,0.995,0.82746,0.95,0.95,0.9335,0.43382,0.782,4.24554,0.29417,0.37863,0.94922,0.0007658,0.0007658,0.0007658
937,1845.22,0.82591,5.40779,1.20007,0.67919,1.26097,1,1,0.995,0.82746,0.95,0.95,0.9335,0.43382,0.782,4.24554,0.29417,0.37863,0.94922,0.00076448,0.00076448,0.00076448
938,1847.3,0.77545,5.74654,1.30599,0.62181,1.19573,1,1,0.995,0.83692,0.95,0.95,0.936,0.44179,0.79385,4.29086,0.30282,0.37921,0.9552,0.00076316,0.00076316,0.00076316
939,1849.12,0.94231,6.39718,1.31794,0.58833,1.27562,1,1,0.995,0.83636,0.95,0.95,0.936,0.43807,0.82611,4.35453,0.30877,0.38674,0.97169,0.00076184,0.00076184,0.00076184
940,1851.63,0.9961,5.1624,1.24807,0.75997,1.35875,1,1,0.995,0.82331,0.95,0.95,0.941,0.43417,0.87701,4.34535,0.30603,0.41608,1.00138,0.00076052,0.00076052,0.00076052
941,1853.83,0.79157,5.60723,1.24302,0.5856,1.15601,1,1,0.995,0.82331,0.95,0.95,0.941,0.43417,0.87701,4.34535,0.30603,0.41608,1.00138,0.0007592,0.0007592,0.0007592
942,1855.8,0.73132,6.7625,1.31747,0.60435,1.17363,1,1,0.995,0.81957,0.95,0.95,0.9435,0.43896,0.95357,4.2602,0.31297,0.46085,1.04474,0.00075788,0.00075788,0.00075788
943,1857.51,1.00887,6.30493,1.43485,0.75831,1.2884,1,1,0.995,0.80572,0.95,0.95,0.9485,0.41059,1.04895,4.28248,0.33903,0.51075,1.1005,0.00075656,0.00075656,0.00075656
944,1859.19,0.92273,6.04045,1.40848,0.7373,1.25465,1,1,0.995,0.79681,0.95,0.95,0.956,0.36535,1.16953,4.35137,0.34737,0.57537,1.17416,0.00075524,0.00075524,0.00075524
945,1861.03,0.89487,6.46068,1.48633,0.63492,1.21168,1,1,0.995,0.79681,0.95,0.95,0.956,0.36535,1.16953,4.35137,0.34737,0.57537,1.17416,0.00075392,0.00075392,0.00075392
946,1863.08,0.66117,5.41771,1.279,0.63065,1.13087,1,1,0.995,0.79306,1,1,0.995,0.36383,1.27615,4.41243,0.34777,0.62385,1.23592,0.0007526,0.0007526,0.0007526
947,1865.29,0.80332,5.73097,1.31848,0.60085,1.27398,1,1,0.995,0.78771,0.95,0.95,0.941,0.35389,1.34649,4.43342,0.34283,0.64452,1.27476,0.00075128,0.00075128,0.00075128
948,1867.25,0.77466,5.4393,1.24586,0.60281,1.16016,1,1,0.995,0.77952,0.95,0.95,0.9535,0.35659,1.34979,4.38756,0.32761,0.61786,1.26551,0.00074996,0.00074996,0.00074996
949,1869.53,0.96709,5.09408,1.18069,0.71483,1.23481,1,1,0.995,0.77952,0.95,0.95,0.9535,0.35659,1.34979,4.38756,0.32761,0.61786,1.26551,0.00074864,0.00074864,0.00074864
950,1871.55,1.07297,6.61417,1.23832,0.76123,1.30722,1,1,0.995,0.78553,0.95,0.95,0.951,0.36796,1.27594,4.28803,0.29886,0.56726,1.21089,0.00074732,0.00074732,0.00074732
951,1874.28,0.93505,5.43522,1.40573,0.69806,1.39398,1,1,0.995,0.79524,0.95,0.95,0.946,0.42154,1.16296,4.25364,0.26393,0.50751,1.13527,0.000746,0.000746,0.000746
952,1876.69,0.71262,5.08654,1.28793,0.49891,1.2027,1,1,0.995,0.79354,0.95,0.95,0.9435,0.43148,1.04451,4.23685,0.23019,0.46087,1.06787,0.00074468,0.00074468,0.00074468
953,1878.47,0.99883,5.24082,1.27956,0.6903,1.24345,1,1,0.995,0.79354,0.95,0.95,0.9435,0.43148,1.04451,4.23685,0.23019,0.46087,1.06787,0.00074336,0.00074336,0.00074336
954,1880.66,0.6494,5.90942,1.29613,0.55266,1.16783,1,1,0.995,0.80768,0.95,0.95,0.9435,0.44815,0.95016,4.257,0.20896,0.44189,1.01716,0.00074204,0.00074204,0.00074204
955,1883,0.88549,5.82677,1.22914,0.62834,1.2603,1,1,0.995,0.82541,0.95,0.95,0.9435,0.45576,0.85028,4.25845,0.19584,0.42288,0.97175,0.00074072,0.00074072,0.00074072
956,1885.55,0.72048,5.66707,1.08821,0.55453,1.24035,1,1,0.995,0.84013,0.95,0.95,0.9435,0.44184,0.7973,4.25461,0.18357,0.40611,0.95211,0.0007394,0.0007394,0.0007394
